COUNTY_NAME,DATE,CASE_TYPE,CASES_Native,CASES_Asian,CASES_Black,CASES_Hispanic,CASES_OtherRace,CASES_UnknownRace,CASES_White,Hispanic_as_Race,GEOFLAG,STATE_NAME,CASES_UnknownEthnicity,CASES_NotHispanic,TOTAL,LATEST,COUNTY_x,COUNTY_y,COUNTY,STATE
Macon,2021-06-23 00:00:00,Partial,,17.0,23.0,199.0,1000.0,123.0,4390.0,0.0,County,Tennessee,314.0,5040.0,5752.0,0.0,,,47111.0,47.0
Madison,2021-06-23 00:00:00,Partial,,736.0,10616.0,1520.0,7020.0,2390.0,27622.0,0.0,County,Tennessee,6624.0,40240.0,49904.0,0.0,,,47113.0,47.0
Marion,2021-06-23 00:00:00,Partial,,60.0,357.0,189.0,1855.0,384.0,7374.0,0.0,County,Tennessee,941.0,8900.0,10219.0,0.0,,,47115.0,47.0
Marshall,2021-06-23 00:00:00,Partial,,97.0,1269.0,579.0,2664.0,457.0,8791.0,0.0,County,Tennessee,1203.0,11496.0,13857.0,0.0,,,47117.0,47.0
Maury,2021-06-23 00:00:00,Partial,,731.0,3504.0,2322.0,9113.0,1442.0,30999.0,0.0,County,Tennessee,6518.0,36949.0,48111.0,0.0,,,47119.0,47.0
McMinn,2021-06-23 00:00:00,Partial,,138.0,413.0,552.0,2929.0,378.0,12238.0,0.0,County,Tennessee,924.0,14620.0,16648.0,0.0,,,47107.0,47.0
McNairy,2021-06-23 00:00:00,Partial,,15.0,420.0,106.0,1735.0,188.0,6497.0,0.0,County,Tennessee,551.0,8198.0,8961.0,0.0,,,47109.0,47.0
Meigs,2021-06-23 00:00:00,Partial,,12.0,51.0,121.0,918.0,149.0,5310.0,0.0,County,Tennessee,420.0,5899.0,6561.0,0.0,,,47121.0,47.0
Monroe,2021-06-23 00:00:00,Partial,,113.0,253.0,390.0,3500.0,460.0,11279.0,0.0,County,Tennessee,1411.0,13804.0,15995.0,0.0,,,47123.0,47.0
Montgomery,2021-06-23 00:00:00,Partial,,1939.0,8193.0,4079.0,14148.0,2641.0,30786.0,0.0,County,Tennessee,6312.0,47316.0,61786.0,0.0,,,47125.0,47.0
Moore,2021-06-23 00:00:00,Partial,,12.0,26.0,22.0,198.0,19.0,888.0,0.0,County,Tennessee,53.0,1068.0,1165.0,0.0,,,47127.0,47.0
Morgan,2021-06-23 00:00:00,Partial,,21.0,178.0,147.0,1489.0,406.0,6815.0,0.0,County,Tennessee,1421.0,7341.0,9056.0,0.0,,,47129.0,47.0
Obion,2021-06-23 00:00:00,Partial,,14.0,696.0,268.0,1155.0,248.0,6679.0,0.0,County,Tennessee,730.0,7794.0,9060.0,0.0,,,47131.0,47.0
Overton,2021-06-23 00:00:00,Partial,,18.0,15.0,50.0,625.0,53.0,5351.0,0.0,County,Tennessee,153.0,5859.0,6112.0,0.0,,,47133.0,47.0
Perry,2021-06-23 00:00:00,Partial,,,33.0,18.0,411.0,37.0,1917.0,0.0,County,Tennessee,103.0,2282.0,2416.0,0.0,,,47135.0,47.0
Pickett,2021-06-23 00:00:00,Partial,,,,18.0,142.0,43.0,1622.0,0.0,County,Tennessee,90.0,1707.0,1825.0,0.0,,,47137.0,47.0
Polk,2021-06-23 00:00:00,Partial,,21.0,19.0,91.0,629.0,145.0,4718.0,0.0,County,Tennessee,448.0,4993.0,5623.0,0.0,,,47139.0,47.0
Putnam,2021-06-23 00:00:00,Partial,,431.0,402.0,1307.0,4704.0,496.0,25427.0,0.0,County,Tennessee,1225.0,28928.0,32767.0,0.0,,,47141.0,47.0
Rhea,2021-06-23 00:00:00,Partial,,59.0,117.0,636.0,1644.0,487.0,8673.0,0.0,County,Tennessee,1250.0,9094.0,11616.0,0.0,,,47143.0,47.0
Roane,2021-06-23 00:00:00,Partial,,96.0,270.0,352.0,3492.0,576.0,14233.0,0.0,County,Tennessee,1717.0,16598.0,19019.0,0.0,,,47145.0,47.0
Robertson,2021-06-23 00:00:00,Partial,,212.0,1543.0,1363.0,4712.0,809.0,19287.0,0.0,County,Tennessee,1934.0,23266.0,27926.0,0.0,,,47147.0,47.0
Rutherford,2021-06-23 00:00:00,Partial,,4362.0,13624.0,9331.0,29914.0,5342.0,70596.0,0.0,County,Tennessee,14378.0,100129.0,133169.0,0.0,,,47149.0,47.0
Scott,2021-06-23 00:00:00,Partial,,20.0,22.0,262.0,981.0,146.0,7307.0,0.0,County,Tennessee,1746.0,6468.0,8738.0,0.0,,,47151.0,47.0
Sequatchie,2021-06-23 00:00:00,Partial,,27.0,16.0,84.0,566.0,81.0,3131.0,0.0,County,Tennessee,167.0,3570.0,3905.0,0.0,,,47153.0,47.0
Sevier,2021-06-23 00:00:00,Partial,,534.0,193.0,1995.0,7000.0,1095.0,27984.0,0.0,County,Tennessee,3695.0,31116.0,38801.0,0.0,,,47155.0,47.0
Shelby,2021-06-23 00:00:00,Partial,,13585.0,136415.0,20326.0,81772.0,14234.0,141322.0,0.0,County,Tennessee,68182.0,298820.0,407654.0,0.0,,,47157.0,47.0
Smith,2021-06-23 00:00:00,Partial,,23.0,85.0,112.0,680.0,84.0,4010.0,0.0,County,Tennessee,190.0,4580.0,4994.0,0.0,,,47159.0,47.0
Stewart,2021-06-23 00:00:00,Partial,,16.0,37.0,230.0,1151.0,65.0,2975.0,0.0,County,Tennessee,156.0,3858.0,4474.0,0.0,,,47161.0,47.0
Sullivan,2021-06-23 00:00:00,Partial,,372.0,870.0,3486.0,11860.0,925.0,52097.0,0.0,County,Tennessee,5901.0,56737.0,69610.0,0.0,,,47163.0,47.0
Sumner,2021-06-23 00:00:00,Partial,,991.0,4023.0,2924.0,12084.0,2019.0,49203.0,0.0,County,Tennessee,5300.0,60096.0,71244.0,0.0,,,47165.0,47.0
Tipton,2021-06-23 00:00:00,Partial,,144.0,2555.0,338.0,2743.0,532.0,10965.0,0.0,County,Tennessee,1657.0,14944.0,17277.0,0.0,,,47167.0,47.0
Trousdale,2021-06-23 00:00:00,Partial,,,209.0,72.0,462.0,292.0,2180.0,0.0,County,Tennessee,345.0,2734.0,3215.0,0.0,,,47169.0,47.0
Unicoi,2021-06-23 00:00:00,Partial,,,16.0,588.0,1411.0,140.0,5925.0,0.0,County,Tennessee,415.0,6496.0,8080.0,0.0,,,47171.0,47.0
Union,2021-06-23 00:00:00,Partial,,22.0,17.0,192.0,736.0,146.0,4708.0,0.0,County,Tennessee,357.0,5080.0,5821.0,0.0,,,47173.0,47.0
Van Buren,2021-06-23 00:00:00,Partial,,,23.0,65.0,273.0,47.0,2168.0,0.0,County,Tennessee,106.0,2344.0,2576.0,0.0,,,47175.0,47.0
Warren,2021-06-23 00:00:00,Partial,,175.0,291.0,770.0,2282.0,387.0,9992.0,0.0,County,Tennessee,908.0,11449.0,13897.0,0.0,,,47177.0,47.0
Washington,2021-06-23 00:00:00,Partial,,621.0,1449.0,3128.0,8842.0,1633.0,49749.0,0.0,County,Tennessee,6157.0,53009.0,65422.0,0.0,,,47179.0,47.0
Wayne,2021-06-23 00:00:00,Partial,,30.0,339.0,79.0,1037.0,305.0,4285.0,0.0,County,Tennessee,901.0,5016.0,6075.0,0.0,,,47181.0,47.0
Weakley,2021-06-23 00:00:00,Partial,,90.0,419.0,188.0,2737.0,145.0,5756.0,0.0,County,Tennessee,476.0,8483.0,9335.0,0.0,,,47183.0,47.0
White,2021-06-23 00:00:00,Partial,,42.0,95.0,161.0,1201.0,154.0,7419.0,0.0,County,Tennessee,339.0,8411.0,9072.0,0.0,,,47185.0,47.0
Williamson,2021-06-23 00:00:00,Partial,,6022.0,4327.0,4155.0,23760.0,4806.0,85803.0,0.0,County,Tennessee,12513.0,108050.0,128873.0,0.0,,,47187.0,47.0
Wilson,2021-06-23 00:00:00,Partial,,1308.0,2981.0,2093.0,9588.0,3079.0,39752.0,0.0,County,Tennessee,6840.0,47775.0,58801.0,0.0,,,47189.0,47.0
Anderson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47001.0,47.0
Bedford,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47003.0,47.0
Benton,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47005.0,47.0
Bledsoe,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47007.0,47.0
Blount,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47009.0,47.0
Bradley,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47011.0,47.0
Campbell,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47013.0,47.0
Cannon,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47015.0,47.0
Carroll,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47017.0,47.0
Carter,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47019.0,47.0
Cheatham,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47021.0,47.0
Chester,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47023.0,47.0
Claiborne,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47025.0,47.0
Clay,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47027.0,47.0
Cocke,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47029.0,47.0
Coffee,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47031.0,47.0
Crockett,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47033.0,47.0
Cumberland,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47035.0,47.0
Davidson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47037.0,47.0
DeKalb,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47041.0,47.0
Decatur,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47039.0,47.0
Dickson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47043.0,47.0
Dyer,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47045.0,47.0
Fayette,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47047.0,47.0
Fentress,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47049.0,47.0
Franklin,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47051.0,47.0
Gibson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47053.0,47.0
Giles,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47055.0,47.0
Grainger,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47057.0,47.0
Greene,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47059.0,47.0
Grundy,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47061.0,47.0
Hamblen,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47063.0,47.0
Hamilton,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47065.0,47.0
Hancock,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47067.0,47.0
Hardeman,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47069.0,47.0
Hardin,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47071.0,47.0
Hawkins,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47073.0,47.0
Haywood,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47075.0,47.0
Henderson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47077.0,47.0
Henry,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47079.0,47.0
Hickman,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47081.0,47.0
Houston,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47083.0,47.0
Humphreys,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47085.0,47.0
Jackson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47087.0,47.0
Jefferson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47089.0,47.0
Johnson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47091.0,47.0
Knox,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47093.0,47.0
Lake,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47095.0,47.0
Lauderdale,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47097.0,47.0
Lawrence,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47099.0,47.0
Lewis,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47101.0,47.0
Lincoln,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47103.0,47.0
Loudon,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47105.0,47.0
Macon,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47111.0,47.0
Madison,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47113.0,47.0
Marion,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47115.0,47.0
Marshall,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47117.0,47.0
Maury,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47119.0,47.0
McMinn,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47107.0,47.0
McNairy,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47109.0,47.0
Meigs,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47121.0,47.0
Monroe,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47123.0,47.0
Montgomery,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47125.0,47.0
Moore,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47127.0,47.0
Morgan,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47129.0,47.0
Obion,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47131.0,47.0
Overton,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47133.0,47.0
Perry,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47135.0,47.0
Pickett,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47137.0,47.0
Polk,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47139.0,47.0
Putnam,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47141.0,47.0
Rhea,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47143.0,47.0
Roane,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47145.0,47.0
Robertson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47147.0,47.0
Rutherford,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47149.0,47.0
Scott,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47151.0,47.0
Sequatchie,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47153.0,47.0
Sevier,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47155.0,47.0
Shelby,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47157.0,47.0
Smith,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47159.0,47.0
Stewart,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47161.0,47.0
Sullivan,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47163.0,47.0
Sumner,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47165.0,47.0
Tipton,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47167.0,47.0
Trousdale,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47169.0,47.0
Unicoi,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47171.0,47.0
Union,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47173.0,47.0
Van Buren,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47175.0,47.0
Warren,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47177.0,47.0
Washington,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47179.0,47.0
Wayne,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47181.0,47.0
Weakley,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47183.0,47.0
White,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47185.0,47.0
Williamson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47187.0,47.0
Wilson,2021-06-23 00:00:00,Complete,,,,,,,,0.0,County,Tennessee,,,,0.0,,,47189.0,47.0
Adair,2021-06-22,Complete,4.0,280.0,76.0,247.0,343.0,1910.0,5533.0,0.0,County,Missouri,1919.0,5980.0,8393.0,,,,29001.0,29.0
Adair,2021-06-22,Partial,12.0,586.0,165.0,538.0,715.0,3953.0,11554.0,0.0,County,Missouri,3993.0,12454.0,17523.0,,,,29001.0,29.0
Andrew,2021-06-22,Complete,6.0,7.0,9.0,54.0,203.0,625.0,3467.0,0.0,County,Missouri,736.0,3527.0,4371.0,,,,29003.0,29.0
Andrew,2021-06-22,Partial,13.0,15.0,20.0,112.0,424.0,1293.0,7219.0,0.0,County,Missouri,1526.0,7346.0,9096.0,,,,29003.0,29.0
Atchison,2021-06-22,Complete,2.0,8.0,3.0,36.0,43.0,347.0,1553.0,0.0,County,Missouri,359.0,1561.0,1992.0,,,,29005.0,29.0
Atchison,2021-06-22,Partial,4.0,17.0,6.0,78.0,93.0,714.0,3197.0,0.0,County,Missouri,739.0,3214.0,4109.0,,,,29005.0,29.0
Audrain,2021-06-22,Complete,11.0,14.0,226.0,268.0,623.0,779.0,4771.0,0.0,County,Missouri,1311.0,4845.0,6692.0,,,,29007.0,29.0
Audrain,2021-06-22,Partial,22.0,38.0,498.0,585.0,1320.0,1690.0,10178.0,0.0,County,Missouri,2866.0,10295.0,14331.0,,,,29007.0,29.0
Barry,2021-06-22,Complete,25.0,152.0,14.0,774.0,499.0,2651.0,6546.0,0.0,County,Missouri,1801.0,7312.0,10661.0,,,,29009.0,29.0
Barry,2021-06-22,Partial,56.0,334.0,33.0,1675.0,1097.0,5630.0,13923.0,0.0,County,Missouri,3875.0,15523.0,22748.0,,,,29009.0,29.0
Barton,2021-06-22,Complete,4.0,,3.0,168.0,117.0,694.0,1612.0,0.0,County,Missouri,590.0,1680.0,2598.0,,,,29011.0,29.0
Barton,2021-06-22,Partial,9.0,,11.0,362.0,247.0,1463.0,3392.0,0.0,County,Missouri,1259.0,3518.0,5484.0,,,,29011.0,29.0
Bates,2021-06-22,Complete,2.0,8.0,15.0,103.0,824.0,847.0,2319.0,0.0,County,Missouri,823.0,3089.0,4118.0,,,,29013.0,29.0
Bates,2021-06-22,Partial,5.0,18.0,32.0,213.0,1725.0,1753.0,4863.0,0.0,County,Missouri,1714.0,6469.0,8609.0,,,,29013.0,29.0
Benton,2021-06-22,Complete,4.0,,11.0,145.0,168.0,1775.0,4253.0,0.0,County,Missouri,1648.0,4429.0,6356.0,,,,29015.0,29.0
Benton,2021-06-22,Partial,9.0,,25.0,307.0,399.0,3725.0,8929.0,0.0,County,Missouri,3474.0,9329.0,13394.0,,,,29015.0,29.0
Bollinger,2021-06-22,Complete,2.0,,10.0,56.0,155.0,194.0,2251.0,0.0,County,Missouri,266.0,2298.0,2668.0,,,,29017.0,29.0
Bollinger,2021-06-22,Partial,5.0,,21.0,120.0,338.0,414.0,4829.0,0.0,County,Missouri,571.0,4932.0,5727.0,,,,29017.0,29.0
Boone,2021-06-22,Complete,100.0,3268.0,4521.0,3121.0,4922.0,6775.0,60260.0,0.0,County,Missouri,7912.0,68813.0,82967.0,,,,29019.0,29.0
Boone,2021-06-22,Partial,227.0,6965.0,9856.0,6730.0,10563.0,14780.0,127417.0,0.0,County,Missouri,17642.0,145436.0,176538.0,,,,29019.0,29.0
Buchanan,2021-06-22,Complete,20.0,123.0,334.0,534.0,819.0,6464.0,8725.0,0.0,County,Missouri,7168.0,8783.0,17019.0,,,,29021.0,29.0
Buchanan,2021-06-22,Partial,41.0,264.0,723.0,1160.0,1764.0,13417.0,18403.0,0.0,County,Missouri,14882.0,18570.0,35772.0,,,,29021.0,29.0
Butler,2021-06-22,Complete,1.0,62.0,284.0,305.0,411.0,1598.0,6023.0,0.0,County,Missouri,1498.0,6576.0,8684.0,,,,29023.0,29.0
Butler,2021-06-22,Partial,3.0,142.0,616.0,660.0,885.0,3490.0,12879.0,0.0,County,Missouri,3296.0,14059.0,18675.0,,,,29023.0,29.0
Caldwell,2021-06-22,Complete,2.0,4.0,6.0,68.0,200.0,514.0,1572.0,0.0,County,Missouri,530.0,1700.0,2366.0,,,,29025.0,29.0
Caldwell,2021-06-22,Partial,4.0,11.0,12.0,147.0,422.0,1078.0,3299.0,0.0,County,Missouri,1117.0,3562.0,4973.0,,,,29025.0,29.0
Callaway,2021-06-22,Complete,21.0,58.0,582.0,373.0,717.0,1635.0,10686.0,0.0,County,Missouri,2197.0,11129.0,14072.0,,,,29027.0,29.0
Callaway,2021-06-22,Partial,42.0,120.0,1246.0,794.0,1538.0,3457.0,22491.0,0.0,County,Missouri,4676.0,23424.0,29688.0,,,,29027.0,29.0
Camden,2021-06-22,Complete,7.0,63.0,40.0,289.0,468.0,1996.0,12141.0,0.0,County,Missouri,2118.0,12308.0,15004.0,,,,29029.0,29.0
Camden,2021-06-22,Partial,16.0,137.0,84.0,611.0,976.0,4204.0,25314.0,0.0,County,Missouri,4494.0,25626.0,31342.0,,,,29029.0,29.0
Cape Girardeau,2021-06-22,Complete,24.0,490.0,798.0,610.0,1336.0,4486.0,18779.0,0.0,County,Missouri,4778.0,20525.0,26523.0,,,,29031.0,29.0
Cape Girardeau,2021-06-22,Partial,55.0,1070.0,1721.0,1311.0,2861.0,9578.0,39596.0,0.0,County,Missouri,10267.0,43303.0,56192.0,,,,29031.0,29.0
Carroll,2021-06-22,Complete,1.0,13.0,29.0,39.0,213.0,115.0,2439.0,0.0,County,Missouri,156.0,2615.0,2849.0,,,,29033.0,29.0
Carroll,2021-06-22,Partial,2.0,26.0,60.0,81.0,442.0,241.0,5070.0,0.0,County,Missouri,329.0,5431.0,5922.0,,,,29033.0,29.0
Carter,2021-06-22,Complete,3.0,,2.0,45.0,21.0,237.0,913.0,0.0,County,Missouri,198.0,935.0,1221.0,,,,29035.0,29.0
Carter,2021-06-22,Partial,8.0,,4.0,102.0,48.0,513.0,1960.0,0.0,County,Missouri,424.0,2013.0,2635.0,,,,29035.0,29.0
Cass,2021-06-22,Complete,48.0,261.0,715.0,1083.0,1927.0,11997.0,17880.0,0.0,County,Missouri,12618.0,19127.0,33911.0,,,,29037.0,29.0
Cass,2021-06-22,Partial,112.0,575.0,1585.0,2396.0,4291.0,24696.0,37924.0,0.0,County,Missouri,26210.0,40577.0,71579.0,,,,29037.0,29.0
Cedar,2021-06-22,Complete,5.0,,2.0,58.0,444.0,763.0,1970.0,0.0,County,Missouri,596.0,2539.0,3242.0,,,,29039.0,29.0
Cedar,2021-06-22,Partial,10.0,,7.0,128.0,922.0,1622.0,4139.0,0.0,County,Missouri,1285.0,5305.0,6828.0,,,,29039.0,29.0
Chariton,2021-06-22,Complete,1.0,,37.0,73.0,194.0,295.0,1358.0,0.0,County,Missouri,340.0,1473.0,1958.0,,,,29041.0,29.0
Chariton,2021-06-22,Partial,2.0,,84.0,154.0,405.0,625.0,2888.0,0.0,County,Missouri,723.0,3130.0,4158.0,,,,29041.0,29.0
Christian,2021-06-22,Complete,42.0,174.0,82.0,893.0,1311.0,7838.0,16832.0,0.0,County,Missouri,6298.0,19088.0,27172.0,,,,29043.0,29.0
Christian,2021-06-22,Partial,96.0,379.0,182.0,1927.0,2910.0,16421.0,35912.0,0.0,County,Missouri,13279.0,40694.0,57827.0,,,,29043.0,29.0
Clark,2021-06-22,Complete,,,3.0,38.0,80.0,522.0,469.0,0.0,County,Missouri,498.0,538.0,1112.0,,,,29045.0,29.0
Clark,2021-06-22,Partial,,,6.0,80.0,165.0,1080.0,977.0,0.0,County,Missouri,1033.0,1115.0,2308.0,,,,29045.0,29.0
Clay,2021-06-22,Complete,62.0,425.0,627.0,1302.0,7160.0,2958.0,26104.0,0.0,County,Missouri,4614.0,31420.0,38638.0,,,,29047.0,29.0
Clay,2021-06-22,Partial,138.0,935.0,1384.0,2825.0,15000.0,6252.0,54920.0,0.0,County,Missouri,9856.0,65948.0,81454.0,,,,29047.0,29.0
Clinton,2021-06-22,Complete,12.0,32.0,68.0,219.0,824.0,865.0,4275.0,0.0,County,Missouri,1108.0,4749.0,6295.0,,,,29049.0,29.0
Clinton,2021-06-22,Partial,28.0,66.0,145.0,478.0,1742.0,1783.0,9081.0,0.0,County,Missouri,2311.0,10056.0,13323.0,,,,29049.0,29.0
Cole,2021-06-22,Complete,22.0,324.0,1301.0,583.0,1404.0,3916.0,20829.0,0.0,County,Missouri,4806.0,22407.0,28379.0,,,,29051.0,29.0
Cole,2021-06-22,Partial,52.0,701.0,2836.0,1256.0,3031.0,8292.0,43594.0,0.0,County,Missouri,10209.0,47041.0,59762.0,,,,29051.0,29.0
Cooper,2021-06-22,Complete,6.0,,158.0,139.0,563.0,965.0,3278.0,0.0,County,Missouri,1053.0,3798.0,5109.0,,,,29053.0,29.0
